way,node1,node2,count
https://www.openstreetmap.org/way/1220152145,https://www.openstreetmap.org/node/8812435371,https://www.openstreetmap.org/node/433305959,240
https://www.openstreetmap.org/way/26962002,https://www.openstreetmap.org/node/295445156,https://www.openstreetmap.org/node/2747924307,10
https://www.openstreetmap.org/way/27256639,https://www.openstreetmap.org/node/3733672447,https://www.openstreetmap.org/node/299154050,3
https://www.openstreetmap.org/way/1008798386,https://www.openstreetmap.org/node/269903648,https://www.openstreetmap.org/node/9307898103,1
https://www.openstreetmap.org/way/761419009,https://www.openstreetmap.org/node/25831531,https://www.openstreetmap.org/node/1152804420,2
https://www.openstreetmap.org/way/30273300,https://www.openstreetmap.org/node/4093640779,https://www.openstreetmap.org/node/333652050,3
https://www.openstreetmap.org/way/179003835,https://www.openstreetmap.org/node/1893447210,https://www.openstreetmap.org/node/1893447183,1
https://www.openstreetmap.org/way/327156873,https://www.openstreetmap.org/node/3338797976,https://www.openstreetmap.org/node/3338797981,1
https://www.openstreetmap.org/way/97473703,https://www.openstreetmap.org/node/256582544,https://www.openstreetmap.org/node/592235685,3
https://www.openstreetmap.org/way/447439056,https://www.openstreetmap.org/node/4445658150,https://www.openstreetmap.org/node/333682176,1
https://www.openstreetmap.org/way/214788329,https://www.openstreetmap.org/node/2242626594,https://www.openstreetmap.org/node/3969830228,65
https://www.openstreetmap.org/way/195734967,https://www.openstreetmap.org/node/3427552391,https://www.openstreetmap.org/node/2061530861,1
https://www.openstreetmap.org/way/345697376,https://www.openstreetmap.org/node/4323271473,https://www.openstreetmap.org/node/3523430373,24
https://www.openstreetmap.org/way/1126610115,https://www.openstreetmap.org/node/589527790,https://www.openstreetmap.org/node/10301729166,14
https://www.openstreetmap.org/way/136690161,https://www.openstreetmap.org/node/4201584074,https://www.openstreetmap.org/node/1499518724,1
https://www.openstreetmap.org/way/740413770,https://www.openstreetmap.org/node/6932107346,https://www.openstreetmap.org/node/1946128885,2
https://www.openstreetmap.org/way/1069316784,https://www.openstreetmap.org/node/9815036876,https://www.openstreetmap.org/node/9815036875,3
https://www.openstreetmap.org/way/96997239,https://www.openstreetmap.org/node/207720636,https://www.openstreetmap.org/node/1515257357,1
https://www.openstreetmap.org/way/360815984,https://www.openstreetmap.org/node/4123992443,https://www.openstreetmap.org/node/4123992444,6
https://www.openstreetmap.org/way/598391537,https://www.openstreetmap.org/node/9163253110,https://www.openstreetmap.org/node/9163253108,1
https://www.openstreetmap.org/way/183668281,https://www.openstreetmap.org/node/4471304061,https://www.openstreetmap.org/node/1589959536,3
https://www.openstreetmap.org/way/35903777,https://www.openstreetmap.org/node/419686657,https://www.openstreetmap.org/node/419686823,2
https://www.openstreetmap.org/way/397740536,https://www.openstreetmap.org/node/10675715764,https://www.openstreetmap.org/node/1520265162,1
https://www.openstreetmap.org/way/23697698,https://www.openstreetmap.org/node/256597062,https://www.openstreetmap.org/node/256597064,4
https://www.openstreetmap.org/way/1025038940,https://www.openstreetmap.org/node/4096351334,https://www.openstreetmap.org/node/9451487022,1
https://www.openstreetmap.org/way/375556063,https://www.openstreetmap.org/node/3789172106,https://www.openstreetmap.org/node/3789172113,11
https://www.openstreetmap.org/way/344253060,https://www.openstreetmap.org/node/3871578572,https://www.openstreetmap.org/node/4171834074,3
https://www.openstreetmap.org/way/83835328,https://www.openstreetmap.org/node/3786157406,https://www.openstreetmap.org/node/412784758,2
https://www.openstreetmap.org/way/598640628,https://www.openstreetmap.org/node/8649203327,https://www.openstreetmap.org/node/4005089186,1
https://www.openstreetmap.org/way/687929429,https://www.openstreetmap.org/node/9596066148,https://www.openstreetmap.org/node/851010695,1
https://www.openstreetmap.org/way/100100844,https://www.openstreetmap.org/node/1157121116,https://www.openstreetmap.org/node/1157121115,2
https://www.openstreetmap.org/way/192510747,https://www.openstreetmap.org/node/2029113436,https://www.openstreetmap.org/node/11369389790,1
https://www.openstreetmap.org/way/506019796,https://www.openstreetmap.org/node/4958210242,https://www.openstreetmap.org/node/4958210241,1
https://www.openstreetmap.org/way/37002181,https://www.openstreetmap.org/node/430336427,https://www.openstreetmap.org/node/430331713,2
https://www.openstreetmap.org/way/1034828606,https://www.openstreetmap.org/node/433454001,https://www.openstreetmap.org/node/9532613684,1
https://www.openstreetmap.org/way/4359627,https://www.openstreetmap.org/node/26570191,https://www.openstreetmap.org/node/9243875885,145
https://www.openstreetmap.org/way/828466726,https://www.openstreetmap.org/node/7733960715,https://www.openstreetmap.org/node/7733960716,4
https://www.openstreetmap.org/way/182946573,https://www.openstreetmap.org/node/1933019403,https://www.openstreetmap.org/node/1933978688,4
https://www.openstreetmap.org/way/314662777,https://www.openstreetmap.org/node/3207103386,https://www.openstreetmap.org/node/2280811380,1
https://www.openstreetmap.org/way/672433917,https://www.openstreetmap.org/node/310163578,https://www.openstreetmap.org/node/310163205,5
https://www.openstreetmap.org/way/1132200858,https://www.openstreetmap.org/node/10556981248,https://www.openstreetmap.org/node/10556981258,1
https://www.openstreetmap.org/way/102409897,https://www.openstreetmap.org/node/1182628752,https://www.openstreetmap.org/node/9300928138,3
https://www.openstreetmap.org/way/481902591,https://www.openstreetmap.org/node/1757440732,https://www.openstreetmap.org/node/1757440730,142
https://www.openstreetmap.org/way/1068267319,https://www.openstreetmap.org/node/9806795311,https://www.openstreetmap.org/node/9806809917,10
https://www.openstreetmap.org/way/365396657,https://www.openstreetmap.org/node/3694111398,https://www.openstreetmap.org/node/256514706,2
https://www.openstreetmap.org/way/23079052,https://www.openstreetmap.org/node/268943610,https://www.openstreetmap.org/node/249105855,6
https://www.openstreetmap.org/way/238710387,https://www.openstreetmap.org/node/6893874541,https://www.openstreetmap.org/node/1740541747,3
https://www.openstreetmap.org/way/27418523,https://www.openstreetmap.org/node/21272502,https://www.openstreetmap.org/node/301618280,3
https://www.openstreetmap.org/way/307251469,https://www.openstreetmap.org/node/3123452540,https://www.openstreetmap.org/node/1177083389,1
https://www.openstreetmap.org/way/402800927,https://www.openstreetmap.org/node/3750825689,https://www.openstreetmap.org/node/3750825925,1
https://www.openstreetmap.org/way/24669827,https://www.openstreetmap.org/node/268140165,https://www.openstreetmap.org/node/9307696465,12
https://www.openstreetmap.org/way/175844912,https://www.openstreetmap.org/node/1864043829,https://www.openstreetmap.org/node/1864043843,8
https://www.openstreetmap.org/way/196661095,https://www.openstreetmap.org/node/2069651043,https://www.openstreetmap.org/node/2069651000,5
https://www.openstreetmap.org/way/993805994,https://www.openstreetmap.org/node/9181713108,https://www.openstreetmap.org/node/9181713096,9
https://www.openstreetmap.org/way/151733487,https://www.openstreetmap.org/node/9265335227,https://www.openstreetmap.org/node/9265335221,12
https://www.openstreetmap.org/way/301045537,https://www.openstreetmap.org/node/7940914667,https://www.openstreetmap.org/node/850719636,3
https://www.openstreetmap.org/way/27197330,https://www.openstreetmap.org/node/298458328,https://www.openstreetmap.org/node/295705792,26
https://www.openstreetmap.org/way/140994498,https://www.openstreetmap.org/node/1543415157,https://www.openstreetmap.org/node/1543415196,15
https://www.openstreetmap.org/way/36917331,https://www.openstreetmap.org/node/9289531946,https://www.openstreetmap.org/node/9289531927,3
https://www.openstreetmap.org/way/398772653,https://www.openstreetmap.org/node/204991931,https://www.openstreetmap.org/node/204997583,2
https://www.openstreetmap.org/way/269612279,https://www.openstreetmap.org/node/2747847314,https://www.openstreetmap.org/node/2747848299,1
https://www.openstreetmap.org/way/30276187,https://www.openstreetmap.org/node/5607449144,https://www.openstreetmap.org/node/333681397,6
https://www.openstreetmap.org/way/186640367,https://www.openstreetmap.org/node/417152566,https://www.openstreetmap.org/node/409742843,1
https://www.openstreetmap.org/way/139191181,https://www.openstreetmap.org/node/256582987,https://www.openstreetmap.org/node/256583020,17
https://www.openstreetmap.org/way/180753254,https://www.openstreetmap.org/node/1932348746,https://www.openstreetmap.org/node/1594979806,1
https://www.openstreetmap.org/way/828466727,https://www.openstreetmap.org/node/7733960759,https://www.openstreetmap.org/node/9556741096,1
https://www.openstreetmap.org/way/52459507,https://www.openstreetmap.org/node/256332011,https://www.openstreetmap.org/node/256332047,3
https://www.openstreetmap.org/way/950084837,https://www.openstreetmap.org/node/1125419907,https://www.openstreetmap.org/node/8396836318,1
https://www.openstreetmap.org/way/35389261,https://www.openstreetmap.org/node/414992873,https://www.openstreetmap.org/node/414992862,1
https://www.openstreetmap.org/way/1068267318,https://www.openstreetmap.org/node/9806809979,https://www.openstreetmap.org/node/10537114962,25
https://www.openstreetmap.org/way/182967422,https://www.openstreetmap.org/node/1933302928,https://www.openstreetmap.org/node/7419565874,4
https://www.openstreetmap.org/way/1132544614,https://www.openstreetmap.org/node/10560124657,https://www.openstreetmap.org/node/10560123006,2
https://www.openstreetmap.org/way/35584356,https://www.openstreetmap.org/node/417001955,https://www.openstreetmap.org/node/417001947,1
https://www.openstreetmap.org/way/1126121858,https://www.openstreetmap.org/node/26709378,https://www.openstreetmap.org/node/26709375,8
https://www.openstreetmap.org/way/417058431,https://www.openstreetmap.org/node/295430880,https://www.openstreetmap.org/node/430377513,2
https://www.openstreetmap.org/way/837230969,https://www.openstreetmap.org/node/7813856029,https://www.openstreetmap.org/node/277835219,2
https://www.openstreetmap.org/way/27305608,https://www.openstreetmap.org/node/299747242,https://www.openstreetmap.org/node/8022633421,11
https://www.openstreetmap.org/way/142810076,https://www.openstreetmap.org/node/1562944099,https://www.openstreetmap.org/node/1563963334,5
https://www.openstreetmap.org/way/85286593,https://www.openstreetmap.org/node/1166784591,https://www.openstreetmap.org/node/11020494164,1
https://www.openstreetmap.org/way/136689962,https://www.openstreetmap.org/node/5679658260,https://www.openstreetmap.org/node/1452793468,5
https://www.openstreetmap.org/way/1064881823,https://www.openstreetmap.org/node/9779586995,https://www.openstreetmap.org/node/9779586993,16
https://www.openstreetmap.org/way/19655850,https://www.openstreetmap.org/node/1120110876,https://www.openstreetmap.org/node/5544020902,2
https://www.openstreetmap.org/way/473040818,https://www.openstreetmap.org/node/4696336480,https://www.openstreetmap.org/node/1711377680,2
https://www.openstreetmap.org/way/26974013,https://www.openstreetmap.org/node/3466340459,https://www.openstreetmap.org/node/1295084517,3
https://www.openstreetmap.org/way/1013335206,https://www.openstreetmap.org/node/6714776259,https://www.openstreetmap.org/node/6714776262,3
https://www.openstreetmap.org/way/164587595,https://www.openstreetmap.org/node/985948400,https://www.openstreetmap.org/node/1194190198,16
https://www.openstreetmap.org/way/1132200849,https://www.openstreetmap.org/node/3501009248,https://www.openstreetmap.org/node/10556981212,1
https://www.openstreetmap.org/way/38086952,https://www.openstreetmap.org/node/6896439651,https://www.openstreetmap.org/node/447969708,270
https://www.openstreetmap.org/way/146919747,https://www.openstreetmap.org/node/1601396140,https://www.openstreetmap.org/node/4149813327,3
https://www.openstreetmap.org/way/244170423,https://www.openstreetmap.org/node/2515159920,https://www.openstreetmap.org/node/2515159919,11
https://www.openstreetmap.org/way/218120732,https://www.openstreetmap.org/node/2274046748,https://www.openstreetmap.org/node/9737284295,11
https://www.openstreetmap.org/way/802571764,https://www.openstreetmap.org/node/1581504108,https://www.openstreetmap.org/node/1581504042,36
https://www.openstreetmap.org/way/473691477,https://www.openstreetmap.org/node/1614740258,https://www.openstreetmap.org/node/533533710,15
https://www.openstreetmap.org/way/192242388,https://www.openstreetmap.org/node/2028006567,https://www.openstreetmap.org/node/2039102452,20
https://www.openstreetmap.org/way/1007447925,https://www.openstreetmap.org/node/7898917816,https://www.openstreetmap.org/node/7898917812,7
https://www.openstreetmap.org/way/1111534873,https://www.openstreetmap.org/node/5935749470,https://www.openstreetmap.org/node/5113659359,27
https://www.openstreetmap.org/way/27418524,https://www.openstreetmap.org/node/300995298,https://www.openstreetmap.org/node/300995299,3
https://www.openstreetmap.org/way/868080984,https://www.openstreetmap.org/node/10222075739,https://www.openstreetmap.org/node/2278520076,1
https://www.openstreetmap.org/way/218871651,https://www.openstreetmap.org/node/5354911142,https://www.openstreetmap.org/node/2280811914,14
https://www.openstreetmap.org/way/244210567,https://www.openstreetmap.org/node/1933039778,https://www.openstreetmap.org/node/3812364188,4
https://www.openstreetmap.org/way/259450365,https://www.openstreetmap.org/node/10555849539,https://www.openstreetmap.org/node/2018522516,3
https://www.openstreetmap.org/way/922319577,https://www.openstreetmap.org/node/434149042,https://www.openstreetmap.org/node/434149375,19
https://www.openstreetmap.org/way/678370026,https://www.openstreetmap.org/node/3841816504,https://www.openstreetmap.org/node/2463798828,1
https://www.openstreetmap.org/way/744811374,https://www.openstreetmap.org/node/1860860700,https://www.openstreetmap.org/node/1859083851,3
https://www.openstreetmap.org/way/345697376,https://www.openstreetmap.org/node/4011805163,https://www.openstreetmap.org/node/4323271473,24
https://www.openstreetmap.org/way/1049578550,https://www.openstreetmap.org/node/8185022581,https://www.openstreetmap.org/node/8185022583,2
https://www.openstreetmap.org/way/27418503,https://www.openstreetmap.org/node/300995220,https://www.openstreetmap.org/node/268605511,1
https://www.openstreetmap.org/way/763466143,https://www.openstreetmap.org/node/7134026901,https://www.openstreetmap.org/node/7134026900,1
https://www.openstreetmap.org/way/744795742,https://www.openstreetmap.org/node/10290493580,https://www.openstreetmap.org/node/11447764734,9
https://www.openstreetmap.org/way/141529216,https://www.openstreetmap.org/node/1549133240,https://www.openstreetmap.org/node/1549133031,3
https://www.openstreetmap.org/way/196409018,https://www.openstreetmap.org/node/3957130012,https://www.openstreetmap.org/node/443637578,2
https://www.openstreetmap.org/way/448778698,https://www.openstreetmap.org/node/847277266,https://www.openstreetmap.org/node/3376649597,5
https://www.openstreetmap.org/way/51707019,https://www.openstreetmap.org/node/1350965419,https://www.openstreetmap.org/node/659994488,1
https://www.openstreetmap.org/way/14372355,https://www.openstreetmap.org/node/140056681,https://www.openstreetmap.org/node/140056678,17
https://www.openstreetmap.org/way/36615950,https://www.openstreetmap.org/node/1910621828,https://www.openstreetmap.org/node/426059666,63
https://www.openstreetmap.org/way/102714411,https://www.openstreetmap.org/node/1186304730,https://www.openstreetmap.org/node/9115650866,3
https://www.openstreetmap.org/way/222139141,https://www.openstreetmap.org/node/2015032258,https://www.openstreetmap.org/node/416087740,3
https://www.openstreetmap.org/way/310101390,https://www.openstreetmap.org/node/2242514568,https://www.openstreetmap.org/node/2242514698,2
https://www.openstreetmap.org/way/965245028,https://www.openstreetmap.org/node/256494346,https://www.openstreetmap.org/node/8929307056,4
https://www.openstreetmap.org/way/299589328,https://www.openstreetmap.org/node/10250001019,https://www.openstreetmap.org/node/3035985237,2
https://www.openstreetmap.org/way/23780258,https://www.openstreetmap.org/node/850633263,https://www.openstreetmap.org/node/3128614551,1
https://www.openstreetmap.org/way/141629171,https://www.openstreetmap.org/node/1550291954,https://www.openstreetmap.org/node/1537619600,1
https://www.openstreetmap.org/way/71228887,https://www.openstreetmap.org/node/5694943165,https://www.openstreetmap.org/node/1108440547,3
https://www.openstreetmap.org/way/336740966,https://www.openstreetmap.org/node/2256232393,https://www.openstreetmap.org/node/2256232618,1
https://www.openstreetmap.org/way/1005341140,https://www.openstreetmap.org/node/9180470779,https://www.openstreetmap.org/node/9180470780,1
https://www.openstreetmap.org/way/37010888,https://www.openstreetmap.org/node/11039790469,https://www.openstreetmap.org/node/4631604320,1
https://www.openstreetmap.org/way/1132167843,https://www.openstreetmap.org/node/10556676886,https://www.openstreetmap.org/node/10556676885,1
https://www.openstreetmap.org/way/133982413,https://www.openstreetmap.org/node/2146372872,https://www.openstreetmap.org/node/11004962800,17
https://www.openstreetmap.org/way/103145727,https://www.openstreetmap.org/node/1757628461,https://www.openstreetmap.org/node/11310937673,6
https://www.openstreetmap.org/way/47388700,https://www.openstreetmap.org/node/603249410,https://www.openstreetmap.org/node/601737677,1
https://www.openstreetmap.org/way/629301465,https://www.openstreetmap.org/node/418038632,https://www.openstreetmap.org/node/2244824883,2
https://www.openstreetmap.org/way/171696459,https://www.openstreetmap.org/node/8430222918,https://www.openstreetmap.org/node/470585051,1
https://www.openstreetmap.org/way/1034648711,https://www.openstreetmap.org/node/9531178237,https://www.openstreetmap.org/node/9531178240,4
https://www.openstreetmap.org/way/218872179,https://www.openstreetmap.org/node/2280814519,https://www.openstreetmap.org/node/2280814516,2
https://www.openstreetmap.org/way/26962008,https://www.openstreetmap.org/node/295445258,https://www.openstreetmap.org/node/295445230,3
https://www.openstreetmap.org/way/723934096,https://www.openstreetmap.org/node/6789635136,https://www.openstreetmap.org/node/6789635138,2
https://www.openstreetmap.org/way/299564772,https://www.openstreetmap.org/node/26236358,https://www.openstreetmap.org/node/26231414,1
https://www.openstreetmap.org/way/95408971,https://www.openstreetmap.org/node/1135833689,https://www.openstreetmap.org/node/207721246,1
https://www.openstreetmap.org/way/51707010,https://www.openstreetmap.org/node/417178876,https://www.openstreetmap.org/node/659994363,5
https://www.openstreetmap.org/way/410892471,https://www.openstreetmap.org/node/216281606,https://www.openstreetmap.org/node/216282876,1
https://www.openstreetmap.org/way/148361234,https://www.openstreetmap.org/node/1614738725,https://www.openstreetmap.org/node/1614738737,2
https://www.openstreetmap.org/way/953070780,https://www.openstreetmap.org/node/3035799018,https://www.openstreetmap.org/node/3035977372,59
https://www.openstreetmap.org/way/1119976176,https://www.openstreetmap.org/node/589527544,https://www.openstreetmap.org/node/589527481,15
https://www.openstreetmap.org/way/296941649,https://www.openstreetmap.org/node/2528276261,https://www.openstreetmap.org/node/258156395,1
https://www.openstreetmap.org/way/655277179,https://www.openstreetmap.org/node/1887613223,https://www.openstreetmap.org/node/589527341,1
https://www.openstreetmap.org/way/470079754,https://www.openstreetmap.org/node/295692631,https://www.openstreetmap.org/node/295692633,10
https://www.openstreetmap.org/way/182913156,https://www.openstreetmap.org/node/597808734,https://www.openstreetmap.org/node/597808736,8
https://www.openstreetmap.org/way/47388286,https://www.openstreetmap.org/node/274068589,https://www.openstreetmap.org/node/603251306,1
https://www.openstreetmap.org/way/198146883,https://www.openstreetmap.org/node/443111482,https://www.openstreetmap.org/node/443111481,94
https://www.openstreetmap.org/way/360810629,https://www.openstreetmap.org/node/505810305,https://www.openstreetmap.org/node/3653633794,1
https://www.openstreetmap.org/way/857393095,https://www.openstreetmap.org/node/5370655493,https://www.openstreetmap.org/node/5370655492,13
https://www.openstreetmap.org/way/544008089,https://www.openstreetmap.org/node/5258725727,https://www.openstreetmap.org/node/10209077597,2
https://www.openstreetmap.org/way/180853298,https://www.openstreetmap.org/node/5157879425,https://www.openstreetmap.org/node/415802853,1
https://www.openstreetmap.org/way/37212303,https://www.openstreetmap.org/node/433306438,https://www.openstreetmap.org/node/433306145,3
https://www.openstreetmap.org/way/1125296144,https://www.openstreetmap.org/node/10290493569,https://www.openstreetmap.org/node/2044061903,1
https://www.openstreetmap.org/way/412290161,https://www.openstreetmap.org/node/4987740517,https://www.openstreetmap.org/node/4987740515,3
https://www.openstreetmap.org/way/156983132,https://www.openstreetmap.org/node/9933912461,https://www.openstreetmap.org/node/4657033224,3
https://www.openstreetmap.org/way/37773154,https://www.openstreetmap.org/node/1305624561,https://www.openstreetmap.org/node/2031074463,267
https://www.openstreetmap.org/way/1052126879,https://www.openstreetmap.org/node/9668901473,https://www.openstreetmap.org/node/9668901470,16
https://www.openstreetmap.org/way/37766071,https://www.openstreetmap.org/node/443006794,https://www.openstreetmap.org/node/3200829185,64
https://www.openstreetmap.org/way/131703639,https://www.openstreetmap.org/node/1449197629,https://www.openstreetmap.org/node/1651694526,1
https://www.openstreetmap.org/way/151733487,https://www.openstreetmap.org/node/7683928264,https://www.openstreetmap.org/node/9265335231,12
https://www.openstreetmap.org/way/146006386,https://www.openstreetmap.org/node/3447297619,https://www.openstreetmap.org/node/1593095423,1
https://www.openstreetmap.org/way/341671886,https://www.openstreetmap.org/node/3487920078,https://www.openstreetmap.org/node/3487920052,1
https://www.openstreetmap.org/way/23695723,https://www.openstreetmap.org/node/1831448977,https://www.openstreetmap.org/node/256583287,6
https://www.openstreetmap.org/way/19745338,https://www.openstreetmap.org/node/205326168,https://www.openstreetmap.org/node/256490940,5
https://www.openstreetmap.org/way/156985120,https://www.openstreetmap.org/node/1692205807,https://www.openstreetmap.org/node/1692205808,5
https://www.openstreetmap.org/way/157889709,https://www.openstreetmap.org/node/3758033372,https://www.openstreetmap.org/node/2141166305,6
https://www.openstreetmap.org/way/468406857,https://www.openstreetmap.org/node/4629406930,https://www.openstreetmap.org/node/4629406931,1
https://www.openstreetmap.org/way/182944373,https://www.openstreetmap.org/node/269275268,https://www.openstreetmap.org/node/1933000478,114
https://www.openstreetmap.org/way/853300379,https://www.openstreetmap.org/node/69404057,https://www.openstreetmap.org/node/69404060,5
https://www.openstreetmap.org/way/145235734,https://www.openstreetmap.org/node/4446915701,https://www.openstreetmap.org/node/1586660533,2
https://www.openstreetmap.org/way/408832181,https://www.openstreetmap.org/node/256583560,https://www.openstreetmap.org/node/4107386485,3
https://www.openstreetmap.org/way/168117761,https://www.openstreetmap.org/node/3336134369,https://www.openstreetmap.org/node/8840437124,3
https://www.openstreetmap.org/way/629301460,https://www.openstreetmap.org/node/416009690,https://www.openstreetmap.org/node/416009686,1
https://www.openstreetmap.org/way/495988395,https://www.openstreetmap.org/node/2122569354,https://www.openstreetmap.org/node/6289657029,1
https://www.openstreetmap.org/way/309154269,https://www.openstreetmap.org/node/10775594525,https://www.openstreetmap.org/node/1819435944,31
https://www.openstreetmap.org/way/410678954,https://www.openstreetmap.org/node/4124768391,https://www.openstreetmap.org/node/4107386488,4
https://www.openstreetmap.org/way/41203963,https://www.openstreetmap.org/node/1542285239,https://www.openstreetmap.org/node/1539189952,4
https://www.openstreetmap.org/way/19855030,https://www.openstreetmap.org/node/207721246,https://www.openstreetmap.org/node/8600229918,1
https://www.openstreetmap.org/way/1042464505,https://www.openstreetmap.org/node/10245341227,https://www.openstreetmap.org/node/6977771560,372
https://www.openstreetmap.org/way/37773154,https://www.openstreetmap.org/node/443111367,https://www.openstreetmap.org/node/443111364,267
https://www.openstreetmap.org/way/181438427,https://www.openstreetmap.org/node/2518576004,https://www.openstreetmap.org/node/503423131,70
https://www.openstreetmap.org/way/27256635,https://www.openstreetmap.org/node/3338789841,https://www.openstreetmap.org/node/10295015097,5
https://www.openstreetmap.org/way/341616628,https://www.openstreetmap.org/node/258156394,https://www.openstreetmap.org/node/9556740960,2
https://www.openstreetmap.org/way/23695768,https://www.openstreetmap.org/node/256583298,https://www.openstreetmap.org/node/1517277766,1
https://www.openstreetmap.org/way/967986155,https://www.openstreetmap.org/node/9302473246,https://www.openstreetmap.org/node/268437950,1
https://www.openstreetmap.org/way/931220679,https://www.openstreetmap.org/node/274068702,https://www.openstreetmap.org/node/274068683,4
https://www.openstreetmap.org/way/1012898433,https://www.openstreetmap.org/node/9344887749,https://www.openstreetmap.org/node/9344887744,5
https://www.openstreetmap.org/way/629145191,https://www.openstreetmap.org/node/2546930678,https://www.openstreetmap.org/node/10963828675,2
https://www.openstreetmap.org/way/24624302,https://www.openstreetmap.org/node/9307696433,https://www.openstreetmap.org/node/268139923,13
https://www.openstreetmap.org/way/37229314,https://www.openstreetmap.org/node/433582147,https://www.openstreetmap.org/node/433582149,10
https://www.openstreetmap.org/way/406799256,https://www.openstreetmap.org/node/1726249465,https://www.openstreetmap.org/node/1726249308,3
https://www.openstreetmap.org/way/693639661,https://www.openstreetmap.org/node/256067750,https://www.openstreetmap.org/node/2501713644,4
https://www.openstreetmap.org/way/215089826,https://www.openstreetmap.org/node/2245081758,https://www.openstreetmap.org/node/2245081880,3
https://www.openstreetmap.org/way/24715738,https://www.openstreetmap.org/node/10781768760,https://www.openstreetmap.org/node/268637178,21
https://www.openstreetmap.org/way/595093999,https://www.openstreetmap.org/node/3442209179,https://www.openstreetmap.org/node/5694943210,5
https://www.openstreetmap.org/way/1037425433,https://www.openstreetmap.org/node/3487558061,https://www.openstreetmap.org/node/3487558055,2
https://www.openstreetmap.org/way/683143589,https://www.openstreetmap.org/node/25877237,https://www.openstreetmap.org/node/25877235,2
https://www.openstreetmap.org/way/1011312462,https://www.openstreetmap.org/node/1177083397,https://www.openstreetmap.org/node/9330560661,1
https://www.openstreetmap.org/way/334878726,https://www.openstreetmap.org/node/256067687,https://www.openstreetmap.org/node/256067688,2
https://www.openstreetmap.org/way/23749889,https://www.openstreetmap.org/node/257295043,https://www.openstreetmap.org/node/7798190395,1
https://www.openstreetmap.org/way/31000788,https://www.openstreetmap.org/node/6350251175,https://www.openstreetmap.org/node/344686017,1
https://www.openstreetmap.org/way/481983960,https://www.openstreetmap.org/node/10591534108,https://www.openstreetmap.org/node/9258646928,26
https://www.openstreetmap.org/way/141139985,https://www.openstreetmap.org/node/1549133031,https://www.openstreetmap.org/node/10560124666,3
https://www.openstreetmap.org/way/1001534642,https://www.openstreetmap.org/node/10929541519,https://www.openstreetmap.org/node/9244264493,1
https://www.openstreetmap.org/way/592053399,https://www.openstreetmap.org/node/1644959664,https://www.openstreetmap.org/node/503422789,5
https://www.openstreetmap.org/way/690475539,https://www.openstreetmap.org/node/6477943174,https://www.openstreetmap.org/node/6477943164,2
https://www.openstreetmap.org/way/391617560,https://www.openstreetmap.org/node/2473989676,https://www.openstreetmap.org/node/666340403,1
https://www.openstreetmap.org/way/182877401,https://www.openstreetmap.org/node/1757440841,https://www.openstreetmap.org/node/1932354601,1
https://www.openstreetmap.org/way/100626550,https://www.openstreetmap.org/node/2466793282,https://www.openstreetmap.org/node/1163303389,2
https://www.openstreetmap.org/way/18909370,https://www.openstreetmap.org/node/149688271,https://www.openstreetmap.org/node/195640695,1
https://www.openstreetmap.org/way/140335224,https://www.openstreetmap.org/node/1537577549,https://www.openstreetmap.org/node/1537577607,6
https://www.openstreetmap.org/way/35904173,https://www.openstreetmap.org/node/5157944751,https://www.openstreetmap.org/node/419691890,1
https://www.openstreetmap.org/way/35481226,https://www.openstreetmap.org/node/8223126552,https://www.openstreetmap.org/node/416093918,7
https://www.openstreetmap.org/way/4751557,https://www.openstreetmap.org/node/1109322889,https://www.openstreetmap.org/node/1109322915,2
https://www.openstreetmap.org/way/940594657,https://www.openstreetmap.org/node/8711018674,https://www.openstreetmap.org/node/8711024628,41
https://www.openstreetmap.org/way/24715563,https://www.openstreetmap.org/node/430330934,https://www.openstreetmap.org/node/3035605230,7
https://www.openstreetmap.org/way/25494616,https://www.openstreetmap.org/node/267425752,https://www.openstreetmap.org/node/267425751,22
https://www.openstreetmap.org/way/36616163,https://www.openstreetmap.org/node/426061440,https://www.openstreetmap.org/node/426060914,1
https://www.openstreetmap.org/way/299544691,https://www.openstreetmap.org/node/430330920,https://www.openstreetmap.org/node/8767305405,2
https://www.openstreetmap.org/way/956152210,https://www.openstreetmap.org/node/430336303,https://www.openstreetmap.org/node/430349877,5
https://www.openstreetmap.org/way/27471005,https://www.openstreetmap.org/node/301634308,https://www.openstreetmap.org/node/301630340,1
https://www.openstreetmap.org/way/177013960,https://www.openstreetmap.org/node/1515304214,https://www.openstreetmap.org/node/2258802326,173
https://www.openstreetmap.org/way/26961445,https://www.openstreetmap.org/node/300995347,https://www.openstreetmap.org/node/295438789,1
https://www.openstreetmap.org/way/1180571672,https://www.openstreetmap.org/node/3830135482,https://www.openstreetmap.org/node/10964590876,12
https://www.openstreetmap.org/way/1056779295,https://www.openstreetmap.org/node/9710451106,https://www.openstreetmap.org/node/7132086260,6
https://www.openstreetmap.org/way/175513108,https://www.openstreetmap.org/node/10011853662,https://www.openstreetmap.org/node/409752300,1
https://www.openstreetmap.org/way/1169775315,https://www.openstreetmap.org/node/414992838,https://www.openstreetmap.org/node/414992836,2
https://www.openstreetmap.org/way/22941897,https://www.openstreetmap.org/node/247123486,https://www.openstreetmap.org/node/1120090961,1
https://www.openstreetmap.org/way/238587816,https://www.openstreetmap.org/node/2464467244,https://www.openstreetmap.org/node/11018735455,1
